api_route,api_file,api_type,ui_status,ui_file_count,ui_files
/api/internal/ops/padel/workforce-hygiene,app/api/internal/ops/padel/workforce-hygiene/route.ts,internal,exempt,0,
/api/internal/ops/slo,app/api/internal/ops/slo/route.ts,internal,exempt,0,
/api/internal/outbox/dlq,app/api/internal/outbox/dlq/route.ts,internal,exempt,0,
/api/internal/outbox/replay,app/api/internal/outbox/replay/route.ts,internal,exempt,0,
/api/internal/padel/registrations/backfill,app/api/internal/padel/registrations/backfill/route.ts,internal,exempt,0,
/api/internal/ping,app/api/internal/ping/route.ts,internal,exempt,0,
/api/internal/public-api/keys,app/api/internal/public-api/keys/route.ts,internal,exempt,0,
/api/internal/reconcile,app/api/internal/reconcile/route.ts,internal,exempt,0,
/api/internal/reprocess/payment-intent,app/api/internal/reprocess/payment-intent/route.ts,internal,exempt,0,
/api/internal/reprocess/purchase,app/api/internal/reprocess/purchase/route.ts,internal,exempt,0,
/api/internal/reprocess/stripe-event,app/api/internal/reprocess/stripe-event/route.ts,internal,exempt,0,
/api/internal/worker/operations,app/api/internal/worker/operations/route.ts,internal,exempt,0,
/api/live/events/[slug],app/api/live/events/[slug]/route.ts,public,covered,1,app/eventos/[slug]/EventLiveClient.tsx
/api/live/events/[slug]/stream,app/api/live/events/[slug]/stream/route.ts,public,covered,7,app/eventos/[slug]/PadelPublicTablesClient.tsx; app/eventos/[slug]/monitor/PadelMonitorClient.tsx; app/eventos/[slug]/score/PadelScoreboardClient.tsx; app/widgets/padel/bracket/BracketWidgetClient.tsx; app/widgets/padel/calendar/CalendarWidgetClient.tsx; app/widgets/padel/next/NextMatchesWidgetClient.tsx; app/widgets/padel/standings/StandingsWidgetClient.tsx
/api/livehub/[slug],app/api/livehub/[slug]/route.ts,public,orphan,0,
/api/location/ip,app/api/location/ip/route.ts,public,covered,1,apps/mobile/features/onboarding/api.ts
/api/maps/apple-token,app/api/maps/apple-token/route.ts,public,covered,1,app/components/maps/AppleMapsLoader.tsx
/api/me,app/api/me/route.ts,public,covered,1,apps/mobile/features/profile/api.ts
/api/me/agenda,app/api/me/agenda/route.ts,public,covered,5,app/agora/page.tsx; app/components/home/HomePersonalized.tsx; app/me/carteira/WalletHubClient.tsx; app/me/page.tsx; apps/mobile/features/profile/api.ts
/api/me/claim-guest,app/api/me/claim-guest/route.ts,public,covered,2,app/auth/callback/page.tsx; app/hooks/useUser.ts
/api/me/consents,app/api/me/consents/route.ts,public,covered,2,app/me/settings/page.tsx; apps/mobile/features/settings/api.ts
/api/me/contact-phone,app/api/me/contact-phone/route.ts,public,covered,3,app/[username]/_components/ReservasBookingClient.tsx; apps/mobile/app/service/[id]/booking.tsx; apps/mobile/features/settings/api.ts
/api/me/creditos,app/api/me/creditos/route.ts,public,covered,1,apps/mobile/features/profile/api.ts
/api/me/dsar/export,app/api/me/dsar/export/route.ts,public,covered,1,apps/mobile/features/profile/api.ts
/api/me/events/signals,app/api/me/events/signals/route.ts,public,covered,2,app/descobrir/_explorar/eventSignals.ts; apps/mobile/features/events/signals.ts
/api/me/inscricoes,app/api/me/inscricoes/route.ts,public,covered,1,apps/mobile/features/profile/api.ts
/api/me/inscricoes/[id],app/api/me/inscricoes/[id]/route.ts,public,covered,1,apps/mobile/features/profile/api.ts
/api/me/location/consent,app/api/me/location/consent/route.ts,public,covered,1,apps/mobile/features/onboarding/api.ts
/api/me/loyalty/carteira,app/api/me/loyalty/carteira/route.ts,public,covered,1,apps/mobile/features/profile/api.ts
/api/me/loyalty/recompensas,app/api/me/loyalty/recompensas/route.ts,public,covered,1,app/me/carteira/WalletHubClient.tsx
/api/me/loyalty/recompensas/[rewardId]/resgatar,app/api/me/loyalty/recompensas/[rewardId]/resgatar/route.ts,public,covered,1,app/me/carteira/WalletHubClient.tsx
/api/me/notifications,app/api/me/notifications/route.ts,public,covered,2,app/social/page.tsx; apps/mobile/features/notifications/api.ts
/api/me/notifications/[id]/read,app/api/me/notifications/[id]/read/route.ts,public,covered,3,app/social/page.tsx; apps/mobile/features/notifications/api.ts; apps/mobile/features/profile/api.ts
/api/me/notifications/feed,app/api/me/notifications/feed/route.ts,public,covered,5,app/components/Navbar.tsx; app/components/mobile/MobileTopBar.tsx; app/components/notifications/NotificationBell.tsx; app/social/page.tsx; apps/mobile/features/notifications/api.ts
/api/me/notifications/mute,app/api/me/notifications/mute/route.ts,public,covered,1,apps/mobile/features/notifications/api.ts
/api/me/purchases,app/api/me/purchases/route.ts,public,covered,1,app/me/compras/page.tsx
/api/me/purchases/store,app/api/me/purchases/store/route.ts,public,covered,3,app/me/carteira/WalletHubClient.tsx; app/me/compras/loja/page.tsx; apps/mobile/features/store/api.ts
/api/me/purchases/store/[orderId],app/api/me/purchases/store/[orderId]/route.ts,public,covered,2,app/me/compras/loja/[orderId]/page.tsx; apps/mobile/features/store/api.ts
/api/me/purchases/store/[orderId]/invoice,app/api/me/purchases/store/[orderId]/invoice/route.ts,public,covered,2,app/me/compras/loja/[orderId]/page.tsx; app/me/compras/loja/page.tsx
/api/me/purchases/store/[orderId]/receipt,app/api/me/purchases/store/[orderId]/receipt/route.ts,public,covered,3,app/me/compras/loja/[orderId]/page.tsx; app/me/compras/loja/page.tsx; apps/mobile/features/store/api.ts
/api/me/push-tokens,app/api/me/push-tokens/route.ts,public,covered,2,apps/mobile/app/settings/index.tsx; apps/mobile/components/notifications/PushGate.tsx
/api/me/reservas,app/api/me/reservas/route.ts,public,covered,1,app/me/reservas/page.tsx
/api/me/reservas/[id],app/api/me/reservas/[id]/route.ts,public,covered,2,app/[username]/_components/ReservasBookingClient.tsx; apps/mobile/app/checkout/index.tsx
/api/me/reservas/[id]/calendar.ics,app/api/me/reservas/[id]/calendar.ics/route.ts,public,covered,4,app/[username]/_components/ReservasBookingClient.tsx; app/me/reservas/page.tsx; apps/mobile/app/checkout/index.tsx; apps/mobile/features/profile/api.ts
/api/me/reservas/[id]/cancel,app/api/me/reservas/[id]/cancel/route.ts,public,covered,2,app/[username]/_components/ReservasBookingClient.tsx; app/me/reservas/page.tsx
/api/me/reservas/[id]/cancel/preview,app/api/me/reservas/[id]/cancel/preview/route.ts,public,covered,1,app/me/reservas/page.tsx
/api/me/reservas/[id]/invites,app/api/me/reservas/[id]/invites/route.ts,public,covered,1,app/me/reservas/page.tsx
/api/me/reservas/[id]/reschedule,app/api/me/reservas/[id]/reschedule/route.ts,public,covered,1,app/me/reservas/page.tsx
/api/me/reservas/[id]/reschedule/respond,app/api/me/reservas/[id]/reschedule/respond/route.ts,public,covered,1,app/me/reservas/page.tsx
/api/me/reservas/[id]/review,app/api/me/reservas/[id]/review/route.ts,public,covered,1,app/me/reservas/page.tsx
/api/me/reservas/[id]/split,app/api/me/reservas/[id]/split/route.ts,public,covered,1,app/me/reservas/page.tsx
/api/me/settings/delete,app/api/me/settings/delete/route.ts,public,covered,2,app/me/settings/page.tsx; apps/mobile/app/settings/index.tsx
/api/me/settings/delete/cancel,app/api/me/settings/delete/cancel/route.ts,public,covered,3,app/me/settings/page.tsx; apps/mobile/app/settings/index.tsx; apps/mobile/features/profile/api.ts
/api/me/settings/email,app/api/me/settings/email/route.ts,public,covered,2,app/me/settings/page.tsx; apps/mobile/features/settings/api.ts
/api/me/settings/save,app/api/me/settings/save/route.ts,public,covered,2,app/me/settings/page.tsx; apps/mobile/features/settings/api.ts
/api/me/wallet,app/api/me/wallet/route.ts,public,covered,3,app/components/checkout/Step3Sucesso.tsx; app/components/wallet/useWallet.ts; apps/mobile/features/wallet/api.ts
/api/me/wallet/[entitlementId],app/api/me/wallet/[entitlementId]/route.ts,public,covered,2,app/me/bilhetes/[id]/TicketDetailClient.tsx; apps/mobile/features/wallet/api.ts
/api/me/wallet/[entitlementId]/pass,app/api/me/wallet/[entitlementId]/pass/route.ts,public,covered,5,app/components/checkout/Step3Sucesso.tsx; app/components/wallet/useWallet.ts; app/me/bilhetes/[id]/TicketDetailClient.tsx; apps/mobile/features/profile/api.ts; apps/mobile/features/wallet/api.ts
/api/messages/attachments/presign,app/api/messages/attachments/presign/route.ts,public,orphan,0,
/api/messages/blocks,app/api/messages/blocks/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts
/api/messages/conversations,app/api/messages/conversations/route.ts,public,covered,3,app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts; apps/mobile/features/messages/api.ts
/api/messages/conversations/[conversationId],app/api/messages/conversations/[conversationId]/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts
/api/messages/conversations/[conversationId]/leave,app/api/messages/conversations/[conversationId]/leave/route.ts,public,covered,2,app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts
/api/messages/conversations/[conversationId]/messages,app/api/messages/conversations/[conversationId]/messages/route.ts,public,covered,3,app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts; apps/mobile/features/messages/api.ts
/api/messages/conversations/[conversationId]/messages/[messageId],app/api/messages/conversations/[conversationId]/messages/[messageId]/route.ts,public,covered,1,apps/mobile/features/messages/api.ts
/api/messages/conversations/[conversationId]/notifications,app/api/messages/conversations/[conversationId]/notifications/route.ts,public,covered,3,app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts; apps/mobile/features/messages/api.ts
/api/messages/conversations/[conversationId]/read,app/api/messages/conversations/[conversationId]/read/route.ts,public,covered,3,app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts; apps/mobile/features/messages/api.ts
/api/messages/conversations/[conversationId]/threads/[messageId],app/api/messages/conversations/[conversationId]/threads/[messageId]/route.ts,public,covered,3,app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts; apps/mobile/features/messages/api.ts
/api/messages/conversations/resolve,app/api/messages/conversations/resolve/route.ts,public,covered,1,apps/mobile/features/messages/api.ts
/api/messages/grants,app/api/messages/grants/route.ts,public,covered,3,app/org/_internal/core/(dashboard)/chat/ChannelRequestsPanel.tsx; app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; apps/mobile/features/messages/api.ts
/api/messages/grants/[grantId]/accept,app/api/messages/grants/[grantId]/accept/route.ts,public,covered,3,app/org/_internal/core/(dashboard)/chat/ChannelRequestsPanel.tsx; app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; apps/mobile/features/messages/api.ts
