api_route,api_file,api_type,ui_status,ui_file_count,ui_files
/api/organizacao/loja/products/[id],app/api/organizacao/loja/products/[id]/route.ts,public,orphan,0,
/api/organizacao/loja/products/[id]/digital-assets,app/api/organizacao/loja/products/[id]/digital-assets/route.ts,public,orphan,0,
/api/organizacao/loja/products/[id]/digital-assets/[assetId],app/api/organizacao/loja/products/[id]/digital-assets/[assetId]/route.ts,public,orphan,0,
/api/organizacao/loja/products/[id]/images,app/api/organizacao/loja/products/[id]/images/route.ts,public,orphan,0,
/api/organizacao/loja/products/[id]/images/[imageId],app/api/organizacao/loja/products/[id]/images/[imageId]/route.ts,public,orphan,0,
/api/organizacao/loja/products/[id]/options,app/api/organizacao/loja/products/[id]/options/route.ts,public,orphan,0,
/api/organizacao/loja/products/[id]/options/[optionId],app/api/organizacao/loja/products/[id]/options/[optionId]/route.ts,public,orphan,0,
/api/organizacao/loja/products/[id]/options/[optionId]/values,app/api/organizacao/loja/products/[id]/options/[optionId]/values/route.ts,public,orphan,0,
/api/organizacao/loja/products/[id]/options/[optionId]/values/[valueId],app/api/organizacao/loja/products/[id]/options/[optionId]/values/[valueId]/route.ts,public,orphan,0,
/api/organizacao/loja/products/[id]/variants,app/api/organizacao/loja/products/[id]/variants/route.ts,public,orphan,0,
/api/organizacao/loja/products/[id]/variants/[variantId],app/api/organizacao/loja/products/[id]/variants/[variantId]/route.ts,public,orphan,0,
/api/organizacao/loja/shipments/[shipmentId],app/api/organizacao/loja/shipments/[shipmentId]/route.ts,public,orphan,0,
/api/organizacao/loja/shipping/methods/[methodId],app/api/organizacao/loja/shipping/methods/[methodId]/route.ts,public,orphan,0,
/api/organizacao/loja/shipping/methods/[methodId]/tiers,app/api/organizacao/loja/shipping/methods/[methodId]/tiers/route.ts,public,orphan,0,
/api/organizacao/loja/shipping/settings,app/api/organizacao/loja/shipping/settings/route.ts,public,covered,1,app/organizacao/(dashboard)/loja/page.tsx
/api/organizacao/loja/shipping/tiers/[tierId],app/api/organizacao/loja/shipping/tiers/[tierId]/route.ts,public,orphan,0,
/api/organizacao/loja/shipping/zones,app/api/organizacao/loja/shipping/zones/route.ts,public,orphan,0,
/api/organizacao/loja/shipping/zones/[zoneId],app/api/organizacao/loja/shipping/zones/[zoneId]/route.ts,public,orphan,0,
/api/organizacao/loja/shipping/zones/[zoneId]/methods,app/api/organizacao/loja/shipping/zones/[zoneId]/methods/route.ts,public,orphan,0,
/api/organizacao/loyalty/programa,app/api/organizacao/loyalty/programa/route.ts,public,covered,1,app/organizacao/(dashboard)/crm/loyalty/page.tsx
/api/organizacao/loyalty/recompensas,app/api/organizacao/loyalty/recompensas/route.ts,public,covered,1,app/organizacao/(dashboard)/crm/loyalty/page.tsx
/api/organizacao/loyalty/regras,app/api/organizacao/loyalty/regras/route.ts,public,covered,1,app/organizacao/(dashboard)/crm/loyalty/page.tsx
/api/organizacao/marketing/overview,app/api/organizacao/marketing/overview/route.ts,public,covered,1,app/organizacao/DashboardClient.tsx
/api/organizacao/me,app/api/organizacao/me/route.ts,public,covered,14,app/organizacao/(dashboard)/chat/ChatInternoV2Client.tsx; app/organizacao/(dashboard)/chat/preview/useChatPreviewData.ts; app/organizacao/(dashboard)/eventos/EventEditClient.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/reservas/page.tsx; app/organizacao/(dashboard)/settings/page.tsx; app/organizacao/(dashboard)/staff/page.tsx; app/organizacao/DashboardClient.tsx; app/organizacao/ObjectiveSubnav.tsx; app/organizacao/OrganizationDashboardShell.tsx; app/organizacao/OrganizationPublicProfilePanel.tsx; app/organizacao/OrganizationTopBar.tsx; app/organizacao/pagamentos/FinanceAlertsPanel.tsx
/api/organizacao/mensagens/broadcast,app/api/organizacao/mensagens/broadcast/route.ts,public,orphan,0,
/api/organizacao/mensagens/history,app/api/organizacao/mensagens/history/route.ts,public,orphan,0,
/api/organizacao/ops/feed,app/api/organizacao/ops/feed/route.ts,public,orphan,0,
/api/organizacao/organizations,app/api/organizacao/organizations/route.ts,public,covered,3,app/me/page.tsx; app/organizacao/organizations/OrganizationsHubClient.tsx; components/organization/BecomeOrganizationForm.tsx
/api/organizacao/organizations/[id],app/api/organizacao/organizations/[id]/route.ts,public,covered,1,app/organizacao/(dashboard)/settings/page.tsx
/api/organizacao/organizations/leave,app/api/organizacao/organizations/leave/route.ts,public,covered,1,app/organizacao/(dashboard)/staff/page.tsx
/api/organizacao/organizations/members,app/api/organizacao/organizations/members/route.ts,public,covered,7,app/organizacao/(dashboard)/chat/ChatInternoV2Client.tsx; app/organizacao/(dashboard)/chat/preview/useChatPreviewData.ts; app/organizacao/(dashboard)/padel/PadelHubClient.tsx; app/organizacao/(dashboard)/reservas/profissionais/page.tsx; app/organizacao/(dashboard)/staff/page.tsx; app/organizacao/DashboardClient.tsx; app/organizacao/promo/PromoCodesClient.tsx
/api/organizacao/organizations/members/invites,app/api/organizacao/organizations/members/invites/route.ts,public,covered,3,app/convites/organizacoes/OrganizationInvitesClient.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx; app/organizacao/(dashboard)/staff/page.tsx
/api/organizacao/organizations/members/permissions,app/api/organizacao/organizations/members/permissions/route.ts,public,covered,1,app/organizacao/(dashboard)/staff/page.tsx
/api/organizacao/organizations/owner/confirm,app/api/organizacao/organizations/owner/confirm/route.ts,public,orphan,0,
/api/organizacao/organizations/owner/transfer,app/api/organizacao/organizations/owner/transfer/route.ts,public,covered,1,app/organizacao/(dashboard)/staff/page.tsx
/api/organizacao/organizations/settings/official-email,app/api/organizacao/organizations/settings/official-email/route.ts,public,covered,2,app/organizacao/(dashboard)/settings/page.tsx; app/organizacao/OrganizationDashboardShell.tsx
/api/organizacao/organizations/settings/official-email/confirm,app/api/organizacao/organizations/settings/official-email/confirm/route.ts,public,covered,1,app/organizacao/(dashboard)/settings/verify/page.tsx
/api/organizacao/organizations/switch,app/api/organizacao/organizations/switch/route.ts,public,covered,3,app/organizacao/OrganizationTopBar.tsx; app/organizacao/organizations/OrganizationsHubClient.tsx; components/organization/BecomeOrganizationForm.tsx
/api/organizacao/padel/analytics,app/api/organizacao/padel/analytics/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/audit,app/api/organizacao/padel/audit/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/courts,app/api/organizacao/padel/courts/route.ts,public,orphan,0,
/api/organizacao/padel/exports/analytics,app/api/organizacao/padel/exports/analytics/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/exports/bracket,app/api/organizacao/padel/exports/bracket/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/exports/calendario,app/api/organizacao/padel/exports/calendario/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/exports/inscritos,app/api/organizacao/padel/exports/inscritos/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/exports/resultados,app/api/organizacao/padel/exports/resultados/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/imports/inscritos,app/api/organizacao/padel/imports/inscritos/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/mix/create,app/api/organizacao/padel/mix/create/route.ts,public,covered,1,app/organizacao/(dashboard)/padel/mix/novo/page.tsx
/api/organizacao/padel/waitlist,app/api/organizacao/padel/waitlist/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/waitlist/promote,app/api/organizacao/padel/waitlist/promote/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/pagamentos/invoices,app/api/organizacao/pagamentos/invoices/route.ts,public,covered,1,app/organizacao/pagamentos/invoices/invoices-client.tsx
/api/organizacao/payouts/connect,app/api/organizacao/payouts/connect/route.ts,public,covered,1,app/organizacao/DashboardClient.tsx
/api/organizacao/payouts/list,app/api/organizacao/payouts/list/route.ts,public,covered,1,app/organizacao/pagamentos/PayoutsPanel.tsx
/api/organizacao/payouts/settings,app/api/organizacao/payouts/settings/route.ts,public,orphan,0,
/api/organizacao/payouts/status,app/api/organizacao/payouts/status/route.ts,public,covered,1,app/organizacao/DashboardClient.tsx
/api/organizacao/payouts/summary,app/api/organizacao/payouts/summary/route.ts,public,covered,1,app/organizacao/DashboardClient.tsx
/api/organizacao/payouts/webhook,app/api/organizacao/payouts/webhook/route.ts,webhook,exempt,0,
/api/organizacao/policies,app/api/organizacao/policies/route.ts,public,covered,2,app/organizacao/(dashboard)/reservas/[id]/page.tsx; app/organizacao/(dashboard)/reservas/politicas/page.tsx
/api/organizacao/policies/[id],app/api/organizacao/policies/[id]/route.ts,public,covered,1,app/organizacao/(dashboard)/reservas/politicas/page.tsx
/api/organizacao/promo,app/api/organizacao/promo/route.ts,public,covered,2,app/organizacao/DashboardClient.tsx; app/organizacao/promo/PromoCodesClient.tsx
/api/organizacao/promo/[id],app/api/organizacao/promo/[id]/route.ts,public,covered,1,app/organizacao/promo/PromoCodesClient.tsx
/api/organizacao/refunds/list,app/api/organizacao/refunds/list/route.ts,public,covered,1,app/organizacao/pagamentos/RefundsPanel.tsx
/api/organizacao/reservas,app/api/organizacao/reservas/route.ts,public,covered,2,app/organizacao/(dashboard)/reservas/page.tsx; app/organizacao/DashboardClient.tsx
/api/organizacao/reservas/[id]/cancel,app/api/organizacao/reservas/[id]/cancel/route.ts,public,covered,1,app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/[id]/checkout,app/api/organizacao/reservas/[id]/checkout/route.ts,public,covered,1,app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/[id]/no-show,app/api/organizacao/reservas/[id]/no-show/route.ts,public,covered,1,app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/[id]/reschedule,app/api/organizacao/reservas/[id]/reschedule/route.ts,public,covered,1,app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/clientes,app/api/organizacao/reservas/clientes/route.ts,public,covered,2,app/organizacao/(dashboard)/reservas/clientes/page.tsx; app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/disponibilidade,app/api/organizacao/reservas/disponibilidade/route.ts,public,covered,1,app/organizacao/(dashboard)/reservas/_components/AvailabilityEditor.tsx
/api/organizacao/reservas/disponibilidade/[overrideId],app/api/organizacao/reservas/disponibilidade/[overrideId]/route.ts,public,covered,1,app/organizacao/(dashboard)/reservas/_components/AvailabilityEditor.tsx
/api/organizacao/reservas/profissionais,app/api/organizacao/reservas/profissionais/route.ts,public,covered,5,app/organizacao/(dashboard)/reservas/[id]/page.tsx; app/organizacao/(dashboard)/reservas/page.tsx; app/organizacao/(dashboard)/reservas/profissionais/[id]/page.tsx; app/organizacao/(dashboard)/reservas/profissionais/page.tsx; app/organizacao/OrganizationPublicProfilePanel.tsx
/api/organizacao/reservas/profissionais/[id],app/api/organizacao/reservas/profissionais/[id]/route.ts,public,covered,1,app/organizacao/(dashboard)/reservas/profissionais/page.tsx
/api/organizacao/reservas/recursos,app/api/organizacao/reservas/recursos/route.ts,public,covered,5,app/organizacao/(dashboard)/reservas/[id]/page.tsx; app/organizacao/(dashboard)/reservas/page.tsx; app/organizacao/(dashboard)/reservas/recursos/[id]/page.tsx; app/organizacao/(dashboard)/reservas/recursos/page.tsx; app/organizacao/OrganizationPublicProfilePanel.tsx
/api/organizacao/reservas/recursos/[id],app/api/organizacao/reservas/recursos/[id]/route.ts,public,covered,1,app/organizacao/(dashboard)/reservas/recursos/page.tsx
/api/organizacao/servicos,app/api/organizacao/servicos/route.ts,public,covered,5,app/organizacao/(dashboard)/padel/PadelHubClient.tsx; app/organizacao/(dashboard)/reservas/novo/page.tsx; app/organizacao/(dashboard)/reservas/page.tsx; app/organizacao/(dashboard)/reservas/servicos/page.tsx; app/organizacao/DashboardClient.tsx
/api/organizacao/servicos/[id],app/api/organizacao/servicos/[id]/route.ts,public,covered,1,app/organizacao/(dashboard)/reservas/[id]/page.tsx
/api/organizacao/servicos/[id]/disponibilidade,app/api/organizacao/servicos/[id]/disponibilidade/route.ts,public,orphan,0,
/api/organizacao/servicos/[id]/disponibilidade/[availabilityId],app/api/organizacao/servicos/[id]/disponibilidade/[availabilityId]/route.ts,public,orphan,0,
/api/organizacao/servicos/[id]/packs,app/api/organizacao/servicos/[id]/packs/route.ts,public,covered,1,app/organizacao/(dashboard)/reservas/[id]/page.tsx
/api/organizacao/servicos/[id]/packs/[packId],app/api/organizacao/servicos/[id]/packs/[packId]/route.ts,public,covered,1,app/organizacao/(dashboard)/reservas/[id]/page.tsx
/api/organizacao/tournaments/[id],app/api/organizacao/tournaments/[id]/route.ts,public,orphan,0,
/api/organizacao/tournaments/[id]/featured-match,app/api/organizacao/tournaments/[id]/featured-match/route.ts,public,covered,1,app/eventos/[slug]/EventLiveClient.tsx
/api/organizacao/tournaments/[id]/finance,app/api/organizacao/tournaments/[id]/finance/route.ts,public,orphan,0,
/api/organizacao/tournaments/[id]/generate,app/api/organizacao/tournaments/[id]/generate/route.ts,public,covered,1,app/organizacao/(dashboard)/tournaments/[id]/live/page.tsx
/api/organizacao/tournaments/[id]/live,app/api/organizacao/tournaments/[id]/live/route.ts,public,covered,1,app/organizacao/(dashboard)/tournaments/[id]/live/page.tsx
/api/organizacao/tournaments/[id]/matches/[matchId]/edit,app/api/organizacao/tournaments/[id]/matches/[matchId]/edit/route.ts,public,orphan,0,
/api/organizacao/tournaments/[id]/matches/[matchId]/notify,app/api/organizacao/tournaments/[id]/matches/[matchId]/notify/route.ts,public,orphan,0,
/api/organizacao/tournaments/[id]/matches/[matchId]/result,app/api/organizacao/tournaments/[id]/matches/[matchId]/result/route.ts,public,covered,1,app/eventos/[slug]/EventLiveClient.tsx
/api/organizacao/tournaments/[id]/matches/[matchId]/undo,app/api/organizacao/tournaments/[id]/matches/[matchId]/undo/route.ts,public,covered,1,app/eventos/[slug]/EventLiveClient.tsx
/api/organizacao/tournaments/[id]/matches/schedule,app/api/organizacao/tournaments/[id]/matches/schedule/route.ts,public,orphan,0,
/api/organizacao/tournaments/[id]/participants,app/api/organizacao/tournaments/[id]/participants/route.ts,public,covered,1,app/organizacao/(dashboard)/tournaments/[id]/live/page.tsx
/api/organizacao/tournaments/[id]/rules,app/api/organizacao/tournaments/[id]/rules/route.ts,public,covered,1,app/eventos/[slug]/EventLiveClient.tsx
/api/organizacao/tournaments/[id]/sponsors,app/api/organizacao/tournaments/[id]/sponsors/route.ts,public,covered,1,app/eventos/[slug]/EventLiveClient.tsx
/api/organizacao/tournaments/[id]/structure,app/api/organizacao/tournaments/[id]/structure/route.ts,public,orphan,0,
/api/organizacao/tournaments/create,app/api/organizacao/tournaments/create/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/EventLivePrepClient.tsx
/api/organizacao/tournaments/list,app/api/organizacao/tournaments/list/route.ts,public,orphan,0,
/api/organizacao/trainers,app/api/organizacao/trainers/route.ts,public,covered,2,app/organizacao/(dashboard)/padel/PadelHubClient.tsx; app/organizacao/(dashboard)/staff/page.tsx
/api/organizacao/trainers/profile,app/api/organizacao/trainers/profile/route.ts,public,covered,1,app/organizacao/(dashboard)/treinadores/page.tsx
/api/organizacao/username,app/api/organizacao/username/route.ts,public,covered,1,app/organizacao/OrganizationPublicProfilePanel.tsx
/api/organizacao/venues/recent,app/api/organizacao/venues/recent/route.ts,public,orphan,0,
/api/organizations/search,app/api/organizations/search/route.ts,public,covered,2,app/components/Navbar.tsx; app/social/page.tsx
/api/padel/calendar,app/api/padel/calendar/route.ts,public,covered,1,app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/calendar/auto-schedule,app/api/padel/calendar/auto-schedule/route.ts,public,covered,1,app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/categories/my,app/api/padel/categories/my/route.ts,public,covered,3,app/organizacao/(dashboard)/eventos/EventEditClient.tsx; app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/clubs,app/api/padel/clubs/route.ts,public,covered,3,app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx; app/organizacao/(dashboard)/padel/PadelHubSection.tsx
/api/padel/clubs/[id]/courts,app/api/padel/clubs/[id]/courts/route.ts,public,covered,2,app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/clubs/[id]/staff,app/api/padel/clubs/[id]/staff/route.ts,public,covered,2,app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/discover,app/api/padel/discover/route.ts,public,orphan,0,
/api/padel/event-categories,app/api/padel/event-categories/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/EventEditClient.tsx
/api/padel/live,app/api/padel/live/route.ts,public,covered,6,app/eventos/[slug]/PadelPublicTablesClient.tsx; app/eventos/[slug]/score/PadelScoreboardClient.tsx; app/widgets/padel/bracket/BracketWidgetClient.tsx; app/widgets/padel/calendar/CalendarWidgetClient.tsx; app/widgets/padel/next/NextMatchesWidgetClient.tsx; app/widgets/padel/standings/StandingsWidgetClient.tsx
/api/padel/matches,app/api/padel/matches/route.ts,public,covered,6,app/eventos/[slug]/EventLiveClient.tsx; app/eventos/[slug]/PadelPublicTablesClient.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/widgets/padel/bracket/BracketWidgetClient.tsx; app/widgets/padel/calendar/CalendarWidgetClient.tsx; app/widgets/padel/next/NextMatchesWidgetClient.tsx
/api/padel/matches/[id]/delay,app/api/padel/matches/[id]/delay/route.ts,public,covered,1,app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/matches/[id]/dispute,app/api/padel/matches/[id]/dispute/route.ts,public,covered,3,app/[username]/padel/PadelDisputeButton.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/padel/matches/[id]/undo,app/api/padel/matches/[id]/undo/route.ts,public,covered,1,app/eventos/[slug]/EventLiveClient.tsx
/api/padel/matches/[id]/walkover,app/api/padel/matches/[id]/walkover/route.ts,public,orphan,0,
/api/padel/matches/assign,app/api/padel/matches/assign/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/padel/matches/generate,app/api/padel/matches/generate/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/padel/onboarding,app/api/padel/onboarding/route.ts,public,covered,2,app/me/page.tsx; app/onboarding/padel/page.tsx
/api/padel/pairings,app/api/padel/pairings/route.ts,public,covered,4,app/components/checkout/Step1Bilhete.tsx; app/eventos/[slug]/EventPageClient.tsx; app/eventos/[slug]/PadelSignupInline.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/padel/pairings/[id]/accept,app/api/padel/pairings/[id]/accept/route.ts,public,orphan,0,
/api/padel/pairings/[id]/assume,app/api/padel/pairings/[id]/assume/route.ts,public,orphan,0,
/api/padel/pairings/[id]/cancel,app/api/padel/pairings/[id]/cancel/route.ts,public,orphan,0,
/api/padel/pairings/[id]/checkout,app/api/padel/pairings/[id]/checkout/route.ts,public,orphan,0,
/api/padel/pairings/[id]/decline,app/api/padel/pairings/[id]/decline/route.ts,public,orphan,0,
/api/padel/pairings/[id]/invite,app/api/padel/pairings/[id]/invite/route.ts,public,orphan,0,
/api/padel/pairings/[id]/public,app/api/padel/pairings/[id]/public/route.ts,public,orphan,0,
/api/padel/pairings/[id]/regularize,app/api/padel/pairings/[id]/regularize/route.ts,public,orphan,0,
/api/padel/pairings/[id]/reopen,app/api/padel/pairings/[id]/reopen/route.ts,public,orphan,0,
/api/padel/pairings/[id]/swap,app/api/padel/pairings/[id]/swap/route.ts,public,orphan,0,
/api/padel/pairings/claim/[token],app/api/padel/pairings/claim/[token]/route.ts,public,covered,1,app/eventos/[slug]/EventPageClient.tsx
/api/padel/pairings/invite-status,app/api/padel/pairings/invite-status/route.ts,public,covered,2,app/components/notifications/PairingInviteCard.tsx; app/me/bilhetes/[id]/TicketDetailClient.tsx
/api/padel/pairings/my,app/api/padel/pairings/my/route.ts,public,orphan,0,
/api/padel/pairings/open,app/api/padel/pairings/open/route.ts,public,covered,1,app/explorar/_components/ExplorarContent.tsx
/api/padel/pairings/swap/confirm/[token],app/api/padel/pairings/swap/confirm/[token]/route.ts,public,orphan,0,
/api/padel/players,app/api/padel/players/route.ts,public,covered,1,app/organizacao/(dashboard)/padel/PadelHubSection.tsx
/api/padel/public/calendar,app/api/padel/public/calendar/route.ts,public,orphan,0,
/api/padel/public/clubs,app/api/padel/public/clubs/route.ts,public,covered,1,app/organizacao/(dashboard)/eventos/novo/page.tsx
/api/padel/public/open-pairings,app/api/padel/public/open-pairings/route.ts,public,orphan,0,
/api/padel/rankings,app/api/padel/rankings/route.ts,public,orphan,0,
/api/padel/rulesets,app/api/padel/rulesets/route.ts,public,covered,2,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/organizacao/(dashboard)/eventos/novo/page.tsx
/api/padel/standings,app/api/padel/standings/route.ts,public,covered,3,app/eventos/[slug]/PadelPublicTablesClient.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/widgets/padel/standings/StandingsWidgetClient.tsx
/api/padel/tournaments/config,app/api/padel/tournaments/config/route.ts,public,covered,3,app/eventos/[slug]/EventLiveClient.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/tournaments/seeds,app/api/padel/tournaments/seeds/route.ts,public,orphan,0,
/api/payments/intent,app/api/payments/intent/route.ts,public,covered,1,app/components/checkout/Step2Pagamento.tsx
/api/platform/fees,app/api/platform/fees/route.ts,public,orphan,0,
/api/profiles/check-username,app/api/profiles/check-username/route.ts,public,orphan,0,
/api/profiles/save-basic,app/api/profiles/save-basic/route.ts,public,covered,3,app/components/autenticação/AuthModal.tsx; app/components/profile/ProfileHeader.tsx; app/onboarding/perfil/page.tsx
/api/qr/[token],app/api/qr/[token]/route.ts,public,covered,3,app/components/tickets/TicketCard.tsx; app/components/tickets/TicketLiveQr.tsx; app/components/tickets/TicketQrBox.tsx
/api/servicos/[id],app/api/servicos/[id]/route.ts,public,orphan,0,
/api/servicos/[id]/calendario,app/api/servicos/[id]/calendario/route.ts,public,covered,1,app/[username]/_components/ReservasBookingClient.tsx
/api/servicos/[id]/checkout,app/api/servicos/[id]/checkout/route.ts,public,covered,1,app/[username]/_components/ReservasBookingClient.tsx
/api/servicos/[id]/creditos,app/api/servicos/[id]/creditos/route.ts,public,orphan,0,
/api/servicos/[id]/creditos/checkout,app/api/servicos/[id]/creditos/checkout/route.ts,public,orphan,0,
/api/servicos/[id]/disponibilidade,app/api/servicos/[id]/disponibilidade/route.ts,public,orphan,0,
/api/servicos/[id]/reservar,app/api/servicos/[id]/reservar/route.ts,public,covered,1,app/[username]/_components/ReservasBookingClient.tsx
/api/servicos/[id]/slots,app/api/servicos/[id]/slots/route.ts,public,covered,1,app/[username]/_components/ReservasBookingClient.tsx
/api/servicos/list,app/api/servicos/list/route.ts,public,covered,2,app/explorar/_components/ExplorarContent.tsx; app/servicos/page.tsx
/api/social/follow,app/api/social/follow/route.ts,public,covered,4,app/[username]/FollowClient.tsx; app/components/Navbar.tsx; app/rede/page.tsx; app/social/page.tsx
/api/social/follow-organization,app/api/social/follow-organization/route.ts,public,covered,4,app/components/Navbar.tsx; app/components/profile/OrganizationFollowClient.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/social/page.tsx
/api/social/follow-requests,app/api/social/follow-requests/route.ts,public,covered,1,app/social/page.tsx
/api/social/follow-requests/accept,app/api/social/follow-requests/accept/route.ts,public,covered,1,app/social/page.tsx
/api/social/follow-requests/cancel,app/api/social/follow-requests/cancel/route.ts,public,covered,3,app/[username]/FollowClient.tsx; app/components/Navbar.tsx; app/social/page.tsx
/api/social/follow-requests/decline,app/api/social/follow-requests/decline/route.ts,public,covered,1,app/social/page.tsx
/api/social/follow-status,app/api/social/follow-status/route.ts,public,covered,1,app/[username]/FollowClient.tsx
/api/social/followers,app/api/social/followers/route.ts,public,covered,2,app/components/mobile/MobileProfileOverview.tsx; app/components/profile/ProfileHeader.tsx
/api/social/following,app/api/social/following/route.ts,public,covered,1,app/components/home/HomePersonalized.tsx
/api/social/organization-follow-status,app/api/social/organization-follow-status/route.ts,public,covered,1,app/components/profile/OrganizationFollowClient.tsx
/api/social/organization-followers,app/api/social/organization-followers/route.ts,public,covered,1,app/components/profile/OrganizationProfileHeader.tsx
/api/social/suggestions,app/api/social/suggestions/route.ts,public,covered,2,app/rede/page.tsx; app/social/page.tsx
/api/social/unfollow,app/api/social/unfollow/route.ts,public,covered,4,app/[username]/FollowClient.tsx; app/components/Navbar.tsx; app/rede/page.tsx; app/social/page.tsx
/api/social/unfollow-organization,app/api/social/unfollow-organization/route.ts,public,covered,4,app/components/Navbar.tsx; app/components/profile/OrganizationFollowClient.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/social/page.tsx
/api/store/bundles,app/api/store/bundles/route.ts,public,orphan,0,
/api/store/cart,app/api/store/cart/route.ts,public,covered,3,components/storefront/StorefrontCartClient.tsx; components/storefront/StorefrontCartOverlay.tsx; components/storefront/StorefrontCheckoutClient.tsx
/api/store/cart/bundles,app/api/store/cart/bundles/route.ts,public,covered,1,components/storefront/StorefrontBundleCard.tsx
/api/store/cart/bundles/[bundleKey],app/api/store/cart/bundles/[bundleKey]/route.ts,public,covered,2,components/storefront/StorefrontCartClient.tsx; components/storefront/StorefrontCartOverlay.tsx
/api/store/cart/items,app/api/store/cart/items/route.ts,public,covered,2,components/storefront/StorefrontCartOverlay.tsx; components/storefront/StorefrontProductClient.tsx
/api/store/cart/items/[itemId],app/api/store/cart/items/[itemId]/route.ts,public,covered,2,components/storefront/StorefrontCartClient.tsx; components/storefront/StorefrontCartOverlay.tsx
/api/store/checkout,app/api/store/checkout/route.ts,public,covered,1,components/storefront/StorefrontCheckoutClient.tsx
/api/store/checkout/prefill,app/api/store/checkout/prefill/route.ts,public,covered,1,components/storefront/StorefrontCheckoutClient.tsx
/api/store/digital/download,app/api/store/digital/download/route.ts,public,covered,2,app/me/compras/loja/page.tsx; components/storefront/StorefrontDownloadsClient.tsx
/api/store/digital/grants,app/api/store/digital/grants/route.ts,public,covered,2,app/me/compras/loja/page.tsx; components/storefront/StorefrontDownloadsClient.tsx
/api/store/digital/lookup,app/api/store/digital/lookup/route.ts,public,covered,1,components/storefront/StorefrontDownloadsClient.tsx
/api/store/orders/invoice,app/api/store/orders/invoice/route.ts,public,covered,1,app/loja/seguimento/page.tsx
/api/store/orders/lookup,app/api/store/orders/lookup/route.ts,public,covered,1,app/loja/seguimento/page.tsx
/api/store/orders/receipt,app/api/store/orders/receipt/route.ts,public,covered,1,app/loja/seguimento/page.tsx
